Spotify ID,Artist IDs,song,Album Name,artist,Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0PSlZmcz7iigiKerE4CKwc,14RkTXnwrf6D09TfPWcR5C,Heavy Eye Lids-Light Flutes,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,209163,0,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.157,0.0268,2,-24.697,1,0.0444,0.987,0.963,0.251,0.0654,171.382,4
5I0dlZoWfi1gPkg7UhNEaK,14RkTXnwrf6D09TfPWcR5C,Santa Fe Moonrise - Solo Native American Flute,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,208072,25,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.0963,0.0498,2,-23.175,0,0.0445,0.99,0.867,0.35,0.0395,172.09,1
0UtBL2RAR7OuJ0nMJYypU8,14RkTXnwrf6D09TfPWcR5C,The Crickets' Song,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,161632,23,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.234,0.0389,9,-22.287,0,0.0369,0.984,0.825,0.0551,0.124,67.828,5
14kTbGjlpkqlHu7x5R5xfB,14RkTXnwrf6D09TfPWcR5C,Moon Rise Visions,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,158288,24,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.119,0.0516,9,-22.119,0,0.041,0.993,0.914,0.086,0.168,72.056,3
4cDzkNdVuCA7NljhsIkJ9P,14RkTXnwrf6D09TfPWcR5C,Drifting Off,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,111454,24,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.223,0.0352,4,-24.433,0,0.0423,0.996,0.892,0.0822,0.348,67.815,3
1d3BTtPOg679uz5ONwJSG1,14RkTXnwrf6D09TfPWcR5C,Dusk at the Taos Pueblo,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,190982,23,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.292,0.0728,9,-28.547,0,0.0641,0.989,0.739,0.177,0.0324,81.898,1
4Ai8NkfKw6eEDQx2gdThP1,14RkTXnwrf6D09TfPWcR5C,Drifting off to Cedar Flute Melodies,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,215108,23,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.158,0.0425,7,-23.872,0,0.045,0.986,0.914,0.157,0.0883,73.327,5
3ldjCOPZFWuLuXeJnfv4X6,14RkTXnwrf6D09TfPWcR5C,Sedona Slumber,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,185920,23,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.31,0.0216,4,-27.3,0,0.038,0.994,0.801,0.0959,0.0532,69.449,4
3uoXArllJm6k4QmyYOmqry,14RkTXnwrf6D09TfPWcR5C,Four Corners Lullaby,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,188567,0,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.266,0.0136,2,-30.307,0,0.0649,0.993,0.936,0.0813,0.0337,132.943,1
30LmiUI3GQO2AC1kb8aklj,14RkTXnwrf6D09TfPWcR5C,Calling the Sleep Shaman,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,98288,23,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.164,0.0603,9,-22.555,0,0.041,0.992,0.976,0.0939,0.236,74.28,3
4zXiPQgSYYZSJk9JMokoXR,14RkTXnwrf6D09TfPWcR5C,Dreams of the Cedar Flute,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,197716,22,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.346,0.0149,9,-28.657,0,0.0459,0.995,0.826,0.102,0.0356,66.772,3
0kmTrTytYLjLhMW9Od7zZ8,14RkTXnwrf6D09TfPWcR5C,Night Falls on the Four Corners,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,191934,21,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.223,0.02,4,-26.314,0,0.0331,0.994,0.847,0.0899,0.118,71.488,4
0IxRosBQoaGUZXLE431gyy,14RkTXnwrf6D09TfPWcR5C,Dream Story,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,108296,24,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.301,0.0215,9,-27.537,0,0.0502,0.946,0.394,0.0698,0.313,83.502,4
5GVYgKTMIZehPab4UodtXp,14RkTXnwrf6D09TfPWcR5C,Ancient Dreams & Ancient Dreamers,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,213088,22,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.244,0.0233,9,-26.706,0,0.0444,0.991,0.974,0.366,0.124,85.835,5
3HxDrrZyZQX5rzlrtxlT34,14RkTXnwrf6D09TfPWcR5C,Melodies at Dusk,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,202058,22,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.307,0.241,5,-21.759,0,0.0807,0.889,0.19,0.323,0.0396,56.573,4
2QTuFHVJN5Fk1FWnKiyRvX,14RkTXnwrf6D09TfPWcR5C,Half-Moon Courting Melody,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,200340,21,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.243,0.0178,5,-28.634,0,0.0858,0.994,0.722,0.111,0.0405,178.45,4
3DBnaKdmu2sEznC1GvY2J4,14RkTXnwrf6D09TfPWcR5C,Night Breeze,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,204334,24,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.139,0.039,9,-24.708,0,0.0406,0.99,0.73,0.122,0.0663,89.578,3
26kscaTrZrDn5Z8O1dLjws,14RkTXnwrf6D09TfPWcR5C,Flute Lullaby for Spring,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,131911,25,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.243,0.00817,4,-24.743,0,0.0417,0.995,0.142,0.113,0.234,114.959,3
7I0RbOm1yI4D4Z9mkNM5Ez,14RkTXnwrf6D09TfPWcR5C,Transformation Dream,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,139016,22,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.18,0.0628,9,-18.019,0,0.0378,0.994,0.888,0.0983,0.151,69.374,4
6IwXnf3Fb6Sq9wuZat9XPz,14RkTXnwrf6D09TfPWcR5C,Medicine Slumber,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,206818,22,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.199,0.0904,10,-22.618,0,0.0354,0.99,0.165,0.132,0.0392,72.878,4
5syqO0D3loixfXKV2NpsNO,14RkTXnwrf6D09TfPWcR5C,Crickets Call the Night,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,82313,24,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.256,0.0422,0,-21.853,0,0.0951,0.988,0.82,0.102,0.461,172.239,4
4dcAZpVl4gHoLMMpG5pQiA,14RkTXnwrf6D09TfPWcR5C,Late Night,"Native American Flute Sleep Music, Vol. 2",Massage Tribe,19-12-2013,118954,0,spotify:user:7643sr,2015-10-07T17:17:18Z,sleep,0.0909,0.0925,5,-17.156,0,0.0424,0.982,0.911,0.0765,0.142,78.117,4
0aF9woXZLH6AH4ayrkVHhQ,6uothxMWeLWIhsGeF7cyo4,Evening Falls...,Watermark,Enya,1988,229066,44,spotify:user:7643sr,2015-10-09T01:31:44Z,"celtic,middle earth,operatic pop",0.162,0.0546,6,-20.565,1,0.0443,0.973,0.00124,0.116,0.0902,84.438,4
14EUcXXpqrC03Dzzdj8bGr,6uothxMWeLWIhsGeF7cyo4,Orinoco Flow,Watermark,Enya,1988,266333,58,spotify:user:7643sr,2015-10-09T01:31:51Z,"celtic,middle earth,operatic pop",0.685,0.307,0,-17.283,1,0.0305,0.797,0.28,0.0988,0.559,114.981,4
1KYwpvwfrQQNnw2C0x8iGb,6uothxMWeLWIhsGeF7cyo4,The Longships,Watermark,Enya,1988,219333,40,spotify:user:7643sr,2015-10-09T01:32:07Z,"celtic,middle earth,operatic pop",0.366,0.13,5,-22.303,1,0.03,0.764,0.956,0.102,0.157,96.977,4
1EPONp0Z5nnLBh66vCbsPR,6uothxMWeLWIhsGeF7cyo4,Na Laetha Geal M'¢ige,Watermark,Enya,1988,236693,39,spotify:user:7643sr,2015-10-09T01:32:17Z,"celtic,middle earth,operatic pop",0.205,0.089,10,-22.667,1,0.0372,0.945,0.0444,0.0948,0.0696,88.065,4
2khAhyZFtzg8CUJlq5FOFO,0VaYChYezacJi7h3aCmcpG,Pillow of Melodies - Medley Of Night Songs,Native American Flute: Sleep Music,Native American Flute,05-12-2011,228453,42,spotify:user:7643sr,2015-10-09T01:32:32Z,sleep,0.259,0.012,9,-24.485,0,0.0374,0.991,0.236,0.0737,0.307,82.865,3
6c9EbuxtlWAr2llMTh4V8q,"4N57Ev9G6CQqREsZCIrcfL,1Q22azjP5FFbyeWE3sYn4D",Empowerment at the Base,"Healing Flute Chakras (Native American & Indian Flute for Massage, Spa, Yoga & Relaxation)","Jessita Reyes,Ben Tavera King & Native Flute Ensemble",17-12-2009,403293,32,spotify:user:7643sr,2015-10-09T01:32:37Z,"native american flute,native american traditional",0.183,0.0865,2,-21.44,1,0.0446,0.989,0.921,0.0851,0.0362,116.139,3
2WaVjNSTm8cDf4d7qHiJVQ,1FcdysxmyKBfSOyVppN3sw,Lotus Flowers,Flutes & Pads,Yolta,15-07-2015,150856,5,spotify:user:7643sr,2015-10-09T01:32:42Z,background music,0.172,0.358,9,-14.43,1,0.0342,0.886,0.966,0.314,0.0361,72.272,4
4kY6ePKuSFjPUW7pqI57Mk,6uothxMWeLWIhsGeF7cyo4,Storms in Africa,Watermark,Enya,1988,244800,49,spotify:user:7643sr,2015-10-09T01:32:55Z,"celtic,middle earth,operatic pop",0.499,0.177,1,-23.449,1,0.0341,0.837,0.922,0.107,0.0348,104.065,4
6yoEryHUqXhNjNO10TROSU,75XVrjr0r3FvwErC3VDPcl,Namaste San,Flutes & Pads,Moira Kent,15-07-2015,154000,1,spotify:user:7643sr,2015-10-09T01:34:59Z,tone,0.267,0.116,1,-16.296,1,0.0381,0.943,0.199,0.129,0.035,72.687,4
1AHt92tyOR0pXYcslyAZYq,0VaYChYezacJi7h3aCmcpG,Winds of Sleep - Low Rustling Winds & Flute Melodies,Native American Flute: Sleep Music,Native American Flute,05-12-2011,254093,43,spotify:user:7643sr,2015-10-09T01:36:31Z,sleep,0.3,0.0769,9,-21.412,0,0.053,0.996,0.922,0.146,0.382,67.824,4
6LpGRjySrWpAa0ekQAZIPO,3Rjh36HOCPg0ZoU3bX4qgh,We are the flow,Return of the Goddess,Lindie Lila,2008,231826,0,spotify:user:7643sr,2015-10-09T01:38:18Z,neo-pagan,0.4,0.423,7,-9.635,0,0.0314,0.902,0.00000322,0.11,0.135,109.475,4
3iZwzt1xjBEPAs521lVb4u,1yLvaIVxJzrFrQ9gfWNIqd,Wiccan Song,For The Lady And Lord,Lucidian,01-01-2004,194973,0,spotify:user:7643sr,2015-10-09T01:39:47Z,neo-pagan,0.552,0.285,0,-12.053,1,0.0393,0.677,0,0.278,0.619,140.572,4
4G5etRmPHWKaG9rrtyeoim,3Rjh36HOCPg0ZoU3bX4qgh,Goddess Fertility,Sisters of the Moon,Lindie Lila,2008,252360,0,spotify:user:7643sr,2015-10-09T01:43:13Z,neo-pagan,0.56,0.202,0,-12.449,0,0.0319,0.894,0.000127,0.164,0.591,99.796,4
0Dk8kEtBXLp9TbABdCRFWg,0VaYChYezacJi7h3aCmcpG,On the Bed of Time,Native American Flute,Native American Flute,11-09-2013,280085,11,spotify:user:7643sr,2015-10-09T02:58:44Z,sleep,0.295,0.144,0,-18.03,1,0.0447,0.984,0.88,0.12,0.403,119.671,4
5pALdygbChHQiGhqWMim6A,2n508mzEccwkxrri4PfgZh,Buddhist Meditation,Lullabies for Deep Meditation & Relaxation Through the Night,Shakuhachi Sakano,05-10-2015,385227,0,spotify:user:7643sr,2015-10-09T03:02:53Z,sleep,0.0733,0.0142,10,-29.534,1,0.0344,0.983,0.782,0.111,0.0588,67.086,4
09n5OYAlgClYFQFYtXjVwS,0VaYChYezacJi7h3aCmcpG,Lullaby with Flute & Crickets - Soothing Crickets And Solo Flute,Native American Flute: Sleep Music,Native American Flute,05-12-2011,262000,49,spotify:user:7643sr,2015-10-10T01:52:42Z,sleep,0.218,0.034,4,-25.723,0,0.0397,0.994,0.744,0.0746,0.163,66.617,3
06BmGYtYjdH1NA9LhnEaWQ,0VaYChYezacJi7h3aCmcpG,Peaceful Storm - Thunder Storms Mix With The Flute,Native American Flute: Sleep Music,Native American Flute,05-12-2011,121666,47,spotify:user:7643sr,2015-10-10T01:52:50Z,sleep,0.15,0.0774,2,-25.154,0,0.0362,0.995,0.749,0.0566,0.127,69.469,3
0Za4pZSaV32bzpBSO2IBhS,0VaYChYezacJi7h3aCmcpG,Flute of the Moon - Cedar Flute Brings Relaxation,Native American Flute: Sleep Music,Native American Flute,05-12-2011,238506,45,spotify:user:7643sr,2015-10-10T01:52:54Z,sleep,0.229,0.0372,2,-23.887,1,0.0451,0.989,0.223,0.0944,0.28,92.247,4
7dxEkPaZLcA0XhTO9fc55c,0VaYChYezacJi7h3aCmcpG,Melodies for a Restful Mind - Native American Night Songs,Native American Flute: Sleep Music,Native American Flute,05-12-2011,233120,42,spotify:user:7643sr,2015-10-10T01:53:11Z,sleep,0.264,0.0176,2,-24.226,0,0.0353,0.995,0.503,0.192,0.295,83.899,1
2kZS1t5pbHXhddJpFcN2Mf,0VaYChYezacJi7h3aCmcpG,All Tucked In - Sleep Therapy With Flute Tunes & Nature Sounds,Native American Flute: Sleep Music,Native American Flute,05-12-2011,121666,45,spotify:user:7643sr,2015-10-10T01:54:36Z,sleep,0.249,0.0718,2,-25.194,0,0.0347,0.995,0.719,0.0574,0.12,66.472,3
7sE1RZa8y8xkv01dKPIi28,7usPquMZFXjaDPMptJ3WdX,The Wisdom Mantra - Tibetan Chant plus Urban Groove,Chants to Awaken the Buddhist Heart,Lama Surya Das & Steven Halpern,10-10-2000,363146,32,spotify:user:7643sr,2015-10-13T02:11:53Z,tibetan mantra,0.182,0.178,7,-14.234,0,0.0328,0.966,0.62,0.0983,0.0634,81.986,5
6T1qRYqvpajzePAGfTrVSq,5OLNkyvFfBPQOrKSma4Rhm,Om Chant (Chanting Audio with Brainwave Entrainment),Buddhist Tibetan Chants with Brainwave Entrainment for Meditation (Chanting Audio),Brainwave-Sync,20-02-2012,1188000,25,spotify:user:7643sr,2015-10-13T02:12:08Z,meditation,0.157,0.183,5,-20.983,0,0.0339,0.996,0.774,0.111,0.0299,134.575,4
1zGIRotR1r4yDvOqgOOlcz,"1K180QJjDbASlKkz9jrhME,7usPquMZFXjaDPMptJ3WdX",The Seven Line Prayer to Padma Sambhava - Tibetan Chant plus Urban Groove,Chants to Awaken the Buddhist Heart,"The Jewel In The Lotus,Lama Surya Das & Steven Halpern",10-10-2000,307306,28,spotify:user:7643sr,2015-10-13T02:13:27Z,"tibetan folk pop,tibetan mantra",0.262,0.0971,0,-14.93,1,0.0337,0.987,0.000486,0.102,0.0845,71.372,4
15zUyQPa91SOSeBf3w4ofr,3DmG65yHQsMms7WAvrZOdt,The Eyes Of Truth,The Cross Of Changes,Enigma,01-01-1993,434506,52,spotify:user:7643sr,2015-10-15T02:33:24Z,"downtempo,gregorian dance",0.503,0.691,6,-13,0,0.0461,0.0247,0.348,0.113,0.302,94.917,4
6YyqULhTNU7AKaKJKChluQ,3DmG65yHQsMms7WAvrZOdt,Principles Of Lust: Sadeness / Find Love / Sadeness (Reprise),MCMXC a.D.,Enigma,1990,703133,61,spotify:user:7643sr,2015-10-15T02:41:25Z,"downtempo,gregorian dance",0.611,0.429,7,-15.362,1,0.0365,0.128,0.468,0.031,0.469,95.008,4
7KliUWt470SHZX8pKl3CT7,0VaYChYezacJi7h3aCmcpG,Deepest Sleep - Nature Sounds Set The Tone For A Restful Night,Native American Flute: Sleep Music,Native American Flute,05-12-2011,114560,44,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.19,0.0542,0,-20.29,1,0.0405,0.962,0.477,0.103,0.362,168.375,3
6jPUOQBamDajmXCH5iyJ9k,0VaYChYezacJi7h3aCmcpG,Dream Soundscape - Sleep Therapy Flute & Nature Sounds,Native American Flute: Sleep Music,Native American Flute,05-12-2011,325626,42,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.328,0.0225,2,-25.649,1,0.0555,0.994,0.000198,0.0796,0.212,69.246,3
7ouuaapE5tvItwybAQnbJu,0VaYChYezacJi7h3aCmcpG,Sleep Medicine - Mix Of Flute & Restful Nature Sounds,Native American Flute: Sleep Music,Native American Flute,05-12-2011,226680,42,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.271,0.00763,2,-27.93,1,0.0594,0.995,0.00145,0.0552,0.221,62.55,5
5GJX8ppRUyHdpy8pTiuVRI,0VaYChYezacJi7h3aCmcpG,Prelude to Sleep - 10 minutes Of Nature Sounds Mingling With Flute Melodies,Native American Flute: Sleep Music,Native American Flute,05-12-2011,608973,43,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.251,0.0213,9,-25.208,0,0.0437,0.995,0.889,0.0644,0.352,71.775,5
3UTL4Izz8uOLzncglAbgd2,0VaYChYezacJi7h3aCmcpG,Flute for Soothing - Native Melodies After Sunset,Native American Flute: Sleep Music,Native American Flute,05-12-2011,159480,43,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.16,0.00902,9,-29.02,0,0.0424,0.991,0.771,0.0598,0.0501,142.103,4
3x6L7eIdWJfMTRGnC7t3QH,0VaYChYezacJi7h3aCmcpG,Sleep Therapy Medley - Relaxation Tunes,Native American Flute: Sleep Music,Native American Flute,05-12-2011,150960,43,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.248,0.0144,9,-25.879,0,0.0471,0.991,0.607,0.0832,0.093,124.125,4
5OXC2WBxRYzg8CfjZjoErE,0VaYChYezacJi7h3aCmcpG,Native Flute for the New Age,Native American Flute: Sleep Music,Native American Flute,05-12-2011,83306,42,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.267,0.15,9,-23.159,0,0.0464,0.995,0.374,0.154,0.0286,61.532,5
1aWxsqdtYTbgEYyAwytuSt,0VaYChYezacJi7h3aCmcpG,Journey To Sleep - Early Evening Melody,Native American Flute: Sleep Music,Native American Flute,05-12-2011,121653,42,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.113,0.0734,2,-25.183,0,0.0398,0.995,0.671,0.0571,0.104,73.898,1
0fOeJYQrbtWKy67IAzR0XT,0VaYChYezacJi7h3aCmcpG,Sonata for Sleep - Flute improvisations,Native American Flute: Sleep Music,Native American Flute,05-12-2011,135440,41,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.226,0.121,0,-21.925,1,0.0382,0.986,0.852,0.134,0.137,75.889,4
7bjxBwnzjiPoUXWMzOa20t,0VaYChYezacJi7h3aCmcpG,Dreams of the Medicine Man,Native American Flute: Sleep Music,Native American Flute,05-12-2011,188613,42,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.267,0.0199,4,-23.12,0,0.0418,0.995,0.721,0.0646,0.429,69.877,3
1uuhFh3bqleuhHTnWAGtNc,0VaYChYezacJi7h3aCmcpG,Late Night Lullaby,Native American Flute: Sleep Music,Native American Flute,05-12-2011,170680,41,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.227,0.0182,9,-29.764,0,0.0497,0.99,0.83,0.0586,0.0664,125.943,5
58ko0sqqgId2WmMSLFHWW9,0VaYChYezacJi7h3aCmcpG,Night Magic - Great Plains Flute Song,Native American Flute: Sleep Music,Native American Flute,05-12-2011,136773,41,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.213,0.0212,2,-23.98,0,0.0403,0.993,0.33,0.0538,0.56,169.286,3
3qPt3ITBx7M1Vn0hbrChZH,0VaYChYezacJi7h3aCmcpG,Elk Man's Dream World,Native American Flute: Sleep Music,Native American Flute,05-12-2011,107960,42,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.155,0.0343,4,-28.963,0,0.0423,0.995,0.664,0.319,0.0737,71.617,3
2V9msfhR4VKqBrFSJn4VeD,0VaYChYezacJi7h3aCmcpG,Nap Time Melodies,Native American Flute: Sleep Music,Native American Flute,05-12-2011,80066,41,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.445,0.004,2,-22.746,0,0.0584,0.993,0.375,0.0663,0.321,142.455,4
47DmIFO2KNXliEzPqUWrUF,0VaYChYezacJi7h3aCmcpG,Cloud Journey,Native American Flute: Sleep Music,Native American Flute,05-12-2011,125373,41,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.266,0.0586,9,-30.73,0,0.0458,0.993,0.208,0.093,0.0555,71.435,1
6HlNGQbGrVD1gPPU51Lsf9,0VaYChYezacJi7h3aCmcpG,Feathers & Flute - Flutes & Birds,Native American Flute: Sleep Music,Native American Flute,05-12-2011,105480,41,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.179,0.0426,0,-25.36,1,0.0528,0.98,0.595,0.317,0.148,68.331,3
466vIjeYGENQqI8AKM1vyJ,0VaYChYezacJi7h3aCmcpG,Night Song,Native American Flute: Sleep Music,Native American Flute,05-12-2011,137960,41,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.225,0.0828,9,-24.191,0,0.0421,0.981,0.129,0.145,0.0712,135.186,3
7LvaPQZTWbra1RnWGYXSRx,0VaYChYezacJi7h3aCmcpG,Shamen's Evening Dream,Native American Flute: Sleep Music,Native American Flute,05-12-2011,121013,41,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.195,0.00852,9,-30.67,0,0.0423,0.979,0.869,0.0753,0.045,76.205,1
6cFjSPu3ifBx025E8zn0ix,0VaYChYezacJi7h3aCmcpG,Travelers in the Night - Night Sounds & Flute Melodies,Native American Flute: Sleep Music,Native American Flute,05-12-2011,103520,43,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.188,0.00814,11,-28.095,0,0.0411,0.995,0.727,0.0783,0.369,67.774,3
0DqvTW3LWlQp23V7KLZ3jE,0VaYChYezacJi7h3aCmcpG,Therapy & Sleep,Native American Flute: Sleep Music,Native American Flute,05-12-2011,75173,41,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.344,0.00506,1,-28.65,1,0.0397,0.996,0.959,0.132,0.647,77.898,4
06GBBBeNOx4I9HhPYFMiUT,0VaYChYezacJi7h3aCmcpG,Tones For Sleep - Long Flute Tones,Native American Flute: Sleep Music,Native American Flute,05-12-2011,52560,42,spotify:user:7643sr,2015-10-15T02:51:09Z,sleep,0.145,0.00141,4,-36.292,1,0.0438,0.994,0.74,0.0752,0.0277,69.961,4
27Ulnn0J3LTmNlNqkXH8Rc,0BkAYxgwF9VQiid4wI07yJ,Na Laethe Bh¡ - Remastered,Banba,Clannad,12-02-1993,320613,21,spotify:user:7643sr,2015-10-22T01:52:09Z,"celtic,celtic rock,new age",0.104,0.236,5,-14.847,1,0.0371,0.899,0.0726,0.114,0.051,83.17,4
3JBxa7RgpzPuY2Tsp8OH9F,0BkAYxgwF9VQiid4wI07yJ,Banba Oir - Remastered,Banba,Clannad,12-02-1993,206746,15,spotify:user:7643sr,2015-10-22T01:52:20Z,"celtic,celtic rock,new age",0.458,0.623,10,-13.421,0,0.0295,0.596,0.111,0.115,0.615,160.308,4
4srUd1Wyp3oa3CtaN0ZOdi,0BkAYxgwF9VQiid4wI07yJ,A Gentle Place - Remastered in 2004,Banba,Clannad,12-02-1993,189546,20,spotify:user:7643sr,2015-10-22T01:53:12Z,"celtic,celtic rock,new age",0.252,0.172,4,-18.628,0,0.0359,0.987,0.956,0.106,0.0905,72.851,4
2UKkLqST2xWpK8n1b0Xr5Z,3DmG65yHQsMms7WAvrZOdt,Return To Innocence,The Cross Of Changes,Enigma,01-01-1993,255466,68,spotify:user:7643sr,2015-11-02T02:44:31Z,"downtempo,gregorian dance",0.476,0.584,10,-12.357,1,0.038,0.119,0,0.274,0.417,88.026,4
2m8MwTvNHBYIqieOoQeyuY,6uothxMWeLWIhsGeF7cyo4,Watermark,Watermark,Enya,1988,145640,56,spotify:user:7643sr,2015-11-02T02:45:33Z,"celtic,middle earth,operatic pop",0.303,0.0861,10,-20.265,1,0.0336,0.969,0.946,0.109,0.0401,135.452,4
73CMWrPW9B2BYhx3OgRmhl,6uothxMWeLWIhsGeF7cyo4,On Your Shore,Watermark,Enya,1988,240240,42,spotify:user:7643sr,2015-11-02T02:45:48Z,"celtic,middle earth,operatic pop",0.183,0.049,4,-24.573,1,0.0411,0.949,0.0894,0.101,0.0811,94.177,3
31TAub5WKWEsVTJcdksxq7,6uothxMWeLWIhsGeF7cyo4,Caribbean Blue,Shepherd Moons,Enya,15-11-1991,239600,58,spotify:user:7643sr,2015-11-02T02:46:29Z,"celtic,middle earth,operatic pop",0.386,0.319,4,-16.512,1,0.0332,0.776,0.965,0.106,0.661,157.614,3
3qCWwCiejbpmP2sXGhU5gT,6uothxMWeLWIhsGeF7cyo4,No Holly for Miss Quinn,Shepherd Moons,Enya,15-11-1991,163373,43,spotify:user:7643sr,2015-11-02T02:47:03Z,"celtic,middle earth,operatic pop",0.332,0.0785,0,-25.199,1,0.0506,0.933,0.768,0.109,0.218,84.807,4
1Q8VcLmEVRBtTaTs82clnS,6uothxMWeLWIhsGeF7cyo4,The Celts,The Celts,Enya,1987,177560,46,spotify:user:7643sr,2015-11-02T02:49:45Z,"celtic,middle earth,operatic pop",0.368,0.274,0,-15.41,1,0.03,0.828,0.984,0.178,0.255,80.037,3
0lm0rizD3o0PUhJjf3owjc,6uothxMWeLWIhsGeF7cyo4,Bard Dance,The Celts,Enya,1987,84906,36,spotify:user:7643sr,2015-11-02T02:50:36Z,"celtic,middle earth,operatic pop",0.481,0.162,7,-23.685,0,0.069,0.447,0.952,0.109,0.659,176.044,4
3c9xinOHrEqF39omS0Czj1,6uothxMWeLWIhsGeF7cyo4,Boadicea,The Celts,Enya,1987,212360,50,spotify:user:7643sr,2015-11-02T02:51:12Z,"celtic,middle earth,operatic pop",0.163,0.0255,7,-27.41,1,0.0445,0.977,0.000225,0.0912,0.144,66.269,5
4bxdROsM1EV3YHiqA8CCrk,0BkAYxgwF9VQiid4wI07yJ,Coinleach Ghlas An Fhomair,Clannad 2,Clannad,20-06-2005,346333,0,spotify:user:7643sr,2015-11-04T01:41:14Z,"celtic,celtic rock,new age",0.33,0.101,11,-21.804,0,0.0358,0.843,0.0348,0.0898,0.169,78.029,4
